technology_id,universe,date,cohort,spy,sector,nasdaq,gold,oil
74,all,2024-08-16,1715.8,276.25,477.47,399.46,201.38,83.1
74,all,2024-08-23,1765.67,280.14,482.99,403.64,201.41,82.26
74,all,2024-08-30,1666.06,280.92,475.17,400.5,200.77,80.95
74,all,2024-09-06,1499.35,269.29,439.78,377.31,200.2,75.05
74,all,2024-09-13,1690.41,280.08,475.4,399.72,207.19,76.05
74,all,2024-09-20,1680.57,284.06,479.91,405.69,210.25,79.4
74,all,2024-09-27,1759.16,285.67,486.32,409.89,212.69,76.51
74,all,2024-10-04,1771.62,286.43,486.74,410.37,212.67,83.13
74,all,2024-10-11,1808.81,289.73,498.66,415.46,213.08,84.38
74,all,2024-10-18,1842.58,292.23,498.88,416.39,218.12,77.72
74,all,2024-10-25,1952.52,289.46,497.54,417.11,219.9,80.83
74,all,2024-11-01,1863.44,285.46,483.75,410.46,219.16,78.42
74,all,2024-11-08,2090.65,299.03,512.38,432.96,215.24,79.63
74,all,2024-11-15,2032.72,292.81,494.12,418.16,205.37,75.95
74,all,2024-11-22,2076.83,297.69,504.69,425.93,216.88,80.85
74,all,2024-11-29,2038.12,301.21,504.97,429.25,213.19,77.97
74,all,2024-12-06,2154.08,303.84,520.33,443.35,210.89,76.48
74,all,2024-12-13,2162.9,302.04,516.46,446.76,212.06,80.8
74,all,2024-12-20,2140.43,296.5,509.79,436.76,210.16,79.59
74,all,2024-12-27,2175.15,298.44,513.93,440.76,209.55,80.41
74,all,2025-01-03,2205.95,296.91,510.17,437.4,211.36,84.84
74,all,2025-01-10,2104.34,291.16,495.09,427.79,215.46,87.8
74,all,2025-01-17,2174.97,299.73,506.62,440.07,216.38,89.85
74,all,2025-01-24,2197.84,304.94,517.85,446.72,221.92,86.67
74,all,2025-01-31,1983.79,301.86,499.48,440.53,224.44,84.95
74,all,2025-02-07,1992.33,301.33,503.83,441.06,229.08,82.6
74,all,2025-02-14,2063.24,305.81,519.3,453.91,231.15,82.56
74,all,2025-02-21,1993.56,300.91,508.26,443.73,235.02,82.04
74,all,2025-02-28,1830.78,298.02,488.05,428.62,228.53,81.9
74,all,2025-03-07,1676.86,288.86,472.93,414.8,232.98,78.5
74,all,2025-03-14,1730.74,282.29,462.97,404.57,238.92,78.7
74,all,2025-03-21,1693.72,283.73,463.01,405.57,241.74,80.35
74,all,2025-03-28,1633.15,279.54,447.4,396.12,246.58,81.41
74,all,2025-04-04,1446.43,254.2,395.35,357.04,242.81,73.95
74,all,2025-04-11,1633.39,268.61,429.99,383.84,258.62,72.36
74,all,2025-04-21,1452.6,258.52,407.29,365.85,273.95,74.72
74,all,2025-04-28,1667.62,277.12,451.19,399.05,268.29,73.78
74,all,2025-05-05,1726.29,283.49,467.08,410.47,266.39,67.91
74,all,2025-05-12,1867.56,293.29,493.61,428.99,258.85,73.61
74,all,2025-05-19,2024.71,299.26,508.46,440.95,258.71,74.6
74,all,2025-05-27,2060.1,297.4,503.37,440.28,264.32,73.26
74,all,2025-06-03,2079.88,299.88,512.58,445.42,268.15,76.1
74,all,2025-06-10,2088.19,303.4,522.16,451.26,266.24,77.96
74,all,2025-06-17,2076.51,300.61,523.14,446.92,270.78,89.61
74,all,2025-06-24,2146.06,306.16,536.86,456.47,265.79,79.49
74,all,2025-07-01,2140.79,311.65,544.96,462.57,266.97,80.5
74,all,2025-07-08,2197.18,313.0,556.51,467.09,264.03,83.8
74,all,2025-07-15,2320.73,313.91,560.03,470.8,266.26,81.95
74,all,2025-07-22,2325.65,317.3,561.98,474.63,274.39,82.04
74,all,2025-07-29,2390.68,320.53,573.45,479.71,265.84,86.89
74,all,2025-08-05,2402.34,316.85,564.83,473.8,270.1,81.69
74,all,2025-08-12,2500.31,324.28,582.4,490.53,267.6,79.43
74,all,2025-08-19,2406.41,322.83,568.09,481.42,264.99,78.72
74,all,2025-08-26,2495.08,325.53,571.15,484.24,270.9,80.63
74,all,2025-09-02,2367.56,323.06,564.13,478.32,282.63,83.58
74,all,2025-09-09,2408.53,328.14,576.16,490.92,289.98,79.91
74,all,2025-09-16,2569.39,333.01,591.43,499.94,294.78,82.39
74,all,2025-09-23,2607.77,335.56,609.26,506.46,300.75,81.72
74,all,2025-09-30,2707.29,337.06,612.82,508.3,308.57,80.3
74,all,2025-10-07,2680.34,338.55,621.13,511.8,317.93,79.7
74,all,2025-10-14,2625.19,335.07,612.06,506.29,330.55,75.13
74,all,2025-10-21,2660.23,339.65,626.91,517.62,327.47,74.34
74,all,2025-10-28,2885.4,347.63,656.52,535.86,316.3,77.73
74,all,2025-11-04,2834.16,341.65,639.09,524.28,314.51,78.32
74,all,2025-11-11,2783.96,345.57,637.06,526.25,329.75,79.18
74,all,2025-11-18,2610.27,333.98,606.67,504.86,324.96,78.94
74,all,2025-11-25,2623.29,341.54,609.78,515.51,329.93,75.4
74,all,2025-12-02,2671.49,344.83,629.0,526.61,336.15,76.44
74,all,2025-12-09,2728.62,345.6,643.65,529.19,336.28,76.07
74,all,2025-12-16,2717.97,343.49,619.91,517.93,343.65,72.05
74,all,2025-12-23,2823.21,349.11,635.61,527.38,359.06,76.55
74,all,2025-12-30,2761.46,348.63,633.26,525.11,346.26,75.94
74,all,2026-01-06,2722.87,351.07,638.66,528.49,358.66,74.6
74,all,2026-01-13,2741.49,352.06,637.92,530.89,366.0,80.01
74,all,2026-01-20,2614.8,343.85,617.71,515.47,379.54,78.24
74,all,2026-01-27,2744.57,352.93,644.76,535.03,413.28,82.38
74,all,2026-02-03,2631.11,349.91,618.76,522.65,394.35,84.35
74,all,2026-02-10,2696.9,351.22,620.81,518.36,401.39,84.96
74,all,2026-02-17,2625.75,346.52,607.44,509.74,389.06,82.46
74,all,2026-02-24,2696.51,348.8,611.09,515.31,411.99,87.94
74,all,2026-03-03,2558.99,345.24,598.81,509.98,406.37,98.21
74,all,2026-03-10,2614.36,343.64,608.66,515.23,414.81,115.27
74,all,2026-03-17,2588.81,340.4,607.7,511.45,398.67,129.4
74,all,2026-03-24,2480.07,332.37,593.67,495.68,350.81,124.72
74,all,2026-03-31,2453.06,330.92,579.5,489.91,373.52,138.56
74,all,2026-04-07,2460.26,335.44,599.25,499.6,374.84,150.35
74,all,2026-04-14,2676.78,353.37,645.08,533.56,386.36,134.85
74,all,2026-04-21,2753.45,358.27,674.51,546.91,372.89,139.65
74,all,2026-04-28,2869.25,362.14,688.29,558.13,366.24,152.0
74,all,2026-05-05,2756.9,368.29,722.22,578.55,363.08,156.98
74,all,2026-05-12,3037.28,375.62,763.95,600.31,375.81,157.12
74,all,2026-05-19,2996.04,373.36,755.4,595.46,357.2,166.55
74,all,2026-05-26,2989.71,381.94,807.29,619.86,359.38,149.17
74,all,2026-06-02,3040.19,386.5,864.28,633.34,357.6,149.47
74,all,2026-06-09,2856.28,375.05,788.23,600.81,339.22,142.97
74,all,2026-06-16,2862.69,381.8,812.96,619.51,345.16,125.73
74,all,2026-06-23,2736.76,374.24,804.1,606.41,327.53,121.15
74,all,2026-06-30,2802.42,380.97,831.74,625.75,319.77,115.9
74,all,2026-07-07,2760.53,381.45,782.23,602.83,327.68,118.6
74,all,2026-07-14,2876.68,383.55,801.62,611.55,323.05,130.85
74,all,2026-07-21,2808.48,381.74,789.22,602.44,325.36,140.3
74,all,2026-07-28,2598.98,377.96,746.91,573.99,320.63,131.2
74,all,2026-08-04,2832.95,393.5,815.93,615.08,324.79,126.07
74,all,2026-08-11,2874.65,393.11,812.4,610.49,348.06,138.95
74,all,2026-08-18,2891.24,391.52,810.35,609.69,345.96,142.27
74,all,2026-08-25,2858.24,390.74,793.41,603.92,371.59,137.36
74,all,2026-08-31,2955.97,391.32,814.19,609.06,354.53,145.58
74,direct,2017-02-01,100.0,100.0,100.0,100.0,100.0,100.0
74,direct,2017-02-08,101.8,100.71,101.09,100.85,102.6,97.82
74,direct,2017-02-15,102.71,103.21,102.83,103.08,101.95,98.95
74,direct,2017-02-22,104.43,103.8,104.08,104.04,102.35,98.95
74,direct,2017-03-01,105.09,105.34,105.21,104.79,103.35,99.3
74,direct,2017-03-08,104.71,103.93,104.72,104.23,99.88,92.94
74,direct,2017-03-15,106.52,104.98,105.83,105.32,100.91,90.42
74,direct,2017-03-22,104.24,103.37,105.32,104.41,103.15,88.15
74,direct,2017-03-29,104.25,103.93,106.05,105.66,103.59,90.33
74,direct,2017-04-05,104.13,103.59,105.6,105.43,103.84,93.03
74,direct,2017-04-12,103.22,103.26,104.6,104.59,105.92,96.78
74,direct,2017-04-19,105.06,103.0,105.04,105.05,105.67,92.51
74,direct,2017-04-26,109.06,105.19,107.47,107.81,104.9,89.37
74,direct,2017-05-03,116.34,105.23,109.04,109.44,102.41,86.5
74,direct,2017-05-10,117.12,105.84,110.39,110.57,100.73,85.89
74,direct,2017-05-17,115.57,104.05,108.62,108.71,103.98,88.76
74,direct,2017-05-24,119.92,106.17,111.43,111.67,103.83,92.33
74,direct,2017-05-31,121.08,106.53,112.46,112.88,104.7,86.76
74,direct,2017-06-07,122.85,107.51,114.01,114.58,106.29,82.4
74,direct,2017-06-14,118.73,107.77,111.05,111.65,104.01,80.4
74,direct,2017-06-21,120.04,107.72,111.72,112.75,102.88,75.87
74,direct,2017-06-28,117.88,107.96,111.4,112.17,103.21,80.14
74,direct,2017-07-05,114.35,107.64,109.62,110.17,101.15,80.57
74,direct,2017-07-12,118.7,108.19,112.35,112.71,100.72,81.27
74,direct,2017-07-19,121.78,109.51,114.69,115.34,102.5,84.41
74,direct,2017-07-26,118.41,109.71,115.29,116.05,104.06,86.76
74,direct,2017-08-02,116.24,109.71,115.07,115.32,104.51,88.33
74,direct,2017-08-09,115.31,109.63,115.55,115.45,105.3,88.41
74,direct,2017-08-16,115.83,109.49,116.39,115.58,105.79,83.36
74,direct,2017-08-23,115.62,108.44,115.37,114.31,106.48,86.06
74,direct,2017-08-30,115.75,109.08,116.81,115.88,107.95,81.71
74,direct,2017-09-06,115.55,109.47,116.47,116.26,110.08,87.46
74,direct,2017-09-13,116.58,110.92,117.67,117.3,109.04,87.72
74,direct,2017-09-20,116.23,111.42,117.89,116.69,107.31,89.2
74,direct,2017-09-27,117.74,111.42,117.53,115.98,105.89,91.64
74,direct,2017-10-04,118.59,112.81,118.85,117.24,105.18,87.8
74,direct,2017-10-11,123.36,113.63,120.99,118.85,106.59,90.24
74,direct,2017-10-18,124.23,113.95,122.02,119.51,105.62,91.29
74,direct,2017-10-25,121.62,113.76,121.58,118.36,105.34,91.29
74,direct,2017-11-01,127.89,114.74,126.21,122.11,105.13,94.95
74,direct,2017-11-08,129.81,115.46,128.31,124.04,105.58,99.39
74,direct,2017-11-15,127.13,114.27,126.05,122.51,105.39,96.6
74,direct,2017-11-22,129.03,115.75,128.57,124.99,106.45,101.05
74,direct,2017-11-29,127.25,117.06,126.85,123.53,105.94,99.91
74,direct,2017-12-06,126.68,117.3,126.11,123.24,104.23,97.56
74,direct,2017-12-13,128.97,118.86,128.59,125.24,103.45,98.69
74,direct,2017-12-20,131.69,119.59,130.2,126.74,104.29,101.13
74,direct,2017-12-27,130.05,119.72,129.13,125.94,106.1,103.83
74,direct,2018-01-03,133.89,121.14,131.35,128.75,108.35,107.49
74,direct,2018-01-10,136.17,122.77,133.1,130.48,108.53,110.45
74,direct,2018-01-17,139.73,125.23,135.91,133.38,109.5,111.32
74,direct,2018-01-24,143.67,126.83,137.28,135.49,111.83,115.16
74,direct,2018-01-31,145.01,126.25,137.72,136.29,110.81,113.07
74,direct,2018-02-07,129.46,119.88,130.16,128.89,108.32,107.75
74,direct,2018-02-14,131.58,120.74,132.83,130.88,111.31,106.1
74,direct,2018-02-21,136.62,120.95,134.42,132.6,109.08,107.06
74,direct,2018-02-28,135.41,121.66,137.16,134.52,108.51,107.75
74,direct,2018-03-07,136.77,122.17,138.63,135.91,109.13,107.58
74,direct,2018-03-14,140.93,123.3,140.56,138.12,109.11,106.97
74,direct,2018-03-21,134.19,121.6,136.82,134.51,109.79,114.81
74,direct,2018-03-28,123.3,116.84,129.48,126.72,109.14,113.59
74,direct,2018-04-04,126.31,118.51,131.98,128.72,109.77,111.67
74,direct,2018-04-11,125.74,118.6,132.7,129.16,111.21,117.16
74,direct,2018-04-18,131.91,121.58,137.02,134.12,110.98,120.91
74,direct,2018-04-25,125.48,118.54,130.85,127.84,108.86,119.51
74,direct,2018-05-02,125.86,118.35,133.63,130.4,107.34,119.08
74,direct,2018-05-09,133.57,121.18,139.43,135.28,107.93,125.17
74,direct,2018-05-16,132.98,122.42,140.31,136.17,106.15,125.96
74,direct,2018-05-23,133.21,122.92,141.04,136.67,106.37,126.39
74,direct,2018-05-30,132.17,122.58,141.04,137.14,107.09,120.47
74,direct,2018-06-06,140.69,124.74,146.09,141.71,106.7,114.63
74,direct,2018-06-13,140.35,125.02,144.79,141.68,106.94,117.33
74,direct,2018-06-20,145.24,124.65,144.98,143.14,104.39,115.68
74,direct,2018-06-27,137.01,121.66,139.07,137.07,102.93,127.61
74,direct,2018-07-05,139.99,123.36,142.27,139.64,103.34,128.75
74,direct,2018-07-12,147.35,126.19,147.09,144.92,102.54,125.35
74,direct,2018-07-19,147.09,126.47,146.91,144.58,100.53,123.08
74,direct,2018-07-26,157.68,127.98,148.06,145.4,100.49,126.05
74,direct,2018-08-02,152.24,127.55,146.77,144.98,99.41,125.09
74,direct,2018-08-09,155.1,128.76,149.12,146.9,99.6,120.91
74,direct,2018-08-16,150.15,128.3,147.94,145.21,96.44,118.73
74,direct,2018-08-23,149.79,129.09,148.95,146.01,97.4,124.3
74,direct,2018-08-30,153.87,131.12,153.0,150.54,98.65,128.48
74,direct,2018-09-06,145.23,130.16,149.54,146.82,98.56,124.56
74,direct,2018-09-13,145.01,131.36,151.91,149.02,98.75,126.22
74,direct,2018-09-20,146.16,132.61,152.23,149.17,99.19,128.92
74,direct,2018-09-27,148.1,131.89,152.53,150.34,97.27,132.93
74,direct,2018-10-04,144.38,131.33,151.53,147.55,98.51,137.11
74,direct,2018-10-11,133.79,123.49,139.48,137.21,100.5,130.23
74,direct,2018-10-18,134.67,125.41,142.34,140.1,100.63,126.83
74,direct,2018-10-25,135.37,122.54,141.21,138.39,101.04,123.78
74,direct,2018-11-01,133.21,124.1,142.49,139.2,101.24,117.25
74,direct,2018-11-08,134.27,127.27,144.44,141.14,100.5,111.85
74,direct,2018-11-15,131.38,123.88,138.85,135.99,99.63,104.36
74,direct,2018-11-23,126.36,119.44,130.23,128.8,100.49,94.34
74,direct,2018-11-30,136.11,125.07,138.08,137.02,100.3,93.47
74,direct,2018-12-07,128.38,119.59,131.29,130.56,102.51,96.78
74,direct,2018-12-14,129.01,118.18,131.23,130.31,101.61,94.25
74,direct,2018-12-21,121.59,109.85,120.84,119.39,103.06,83.36
74,direct,2018-12-28,128.39,113.07,125.33,124.11,105.09,83.01
74,direct,2019-01-04,132.24,115.18,125.53,126.75,105.42,88.68
74,direct,2019-01-11,130.57,118.19,129.7,130.37,105.73,94.95
74,direct,2019-01-18,135.83,121.61,133.39,134.07,105.05,98.52
74,direct,2019-01-25,135.11,121.3,134.57,133.99,106.65,98.0
74,direct,2019-02-01,137.21,123.25,136.08,135.86,108.07,101.31
74,direct,2019-02-08,135.22,123.44,138.78,136.76,107.82,96.52
74,direct,2019-02-15,137.34,126.59,142.11,139.5,108.33,102.0
74,direct,2019-02-22,136.96,127.39,144.19,140.27,108.94,104.09
74,direct,2019-03-01,140.88,127.98,145.62,141.49,105.8,101.57
74,direct,2019-03-08,141.06,125.26,142.49,138.87,106.63,102.18
74,direct,2019-03-15,146.01,128.95,149.47,144.7,106.74,106.27
74,direct,2019-03-22,148.13,128.0,150.14,145.13,107.61,106.53
74,direct,2019-03-29,144.36,129.49,151.53,146.03,105.91,108.89
74,direct,2019-04-05,148.6,132.28,155.47,150.09,105.89,114.55
74,direct,2019-04-12,149.98,133.01,157.29,151.04,105.76,115.85
74,direct,2019-04-22,153.79,133.06,159.72,152.74,104.49,119.08
74,direct,2019-04-29,159.0,134.71,160.91,155.26,104.89,115.24
74,direct,2019-05-06,146.39,134.22,160.2,154.38,104.87,113.85
74,direct,2019-05-13,139.42,128.74,150.12,145.15,106.48,110.45
74,direct,2019-05-20,140.41,130.16,151.68,146.26,104.72,114.55
74,direct,2019-05-28,139.78,128.42,149.67,144.26,104.89,106.53
74,direct,2019-06-04,129.35,128.59,149.47,142.17,108.64,97.21
74,direct,2019-06-11,132.6,132.43,157.62,149.07,108.66,96.78
74,direct,2019-06-18,135.57,134.03,158.78,151.51,110.35,98.0
74,direct,2019-06-25,133.41,133.93,158.28,150.64,116.49,104.53
74,direct,2019-07-02,136.48,136.54,163.35,154.78,115.81,101.92
74,direct,2019-07-09,137.91,136.89,163.62,155.31,114.37,104.88
74,direct,2019-07-16,141.49,138.08,165.73,157.34,114.93,105.14
74,direct,2019-07-23,140.82,138.2,168.65,157.86,116.05,102.87
74,direct,2019-07-30,150.63,138.52,168.53,157.85,117.17,105.23
74,direct,2019-08-06,143.65,132.57,158.25,149.28,120.58,97.04
74,direct,2019-08-13,146.79,134.75,163.17,153.46,123.07,103.4
74,direct,2019-08-20,145.18,133.62,162.49,152.31,123.45,101.31
74,direct,2019-08-27,143.62,132.14,160.54,150.24,126.36,99.48
74,direct,2019-09-03,143.46,133.92,161.44,151.23,126.52,97.74
74,direct,2019-09-10,147.9,137.32,165.39,155.29,121.68,104.36
74,direct,2019-09-17,150.86,138.61,167.05,156.89,122.92,107.06
74,direct,2019-09-24,149.44,136.91,164.35,153.43,125.44,103.66
74,direct,2019-10-01,147.93,135.69,164.46,152.86,121.21,97.47
74,direct,2019-10-08,145.99,133.52,162.31,151.35,123.19,94.86
74,direct,2019-10-15,152.38,138.3,169.9,157.96,121.19,96.34
74,direct,2019-10-22,152.25,138.37,166.31,156.6,121.7,98.78
74,direct,2019-10-29,154.64,140.31,171.53,160.02,121.74,100.87
74,direct,2019-11-05,158.41,142.08,175.24,163.42,121.4,103.92
74,direct,2019-11-12,159.12,142.99,178.21,164.5,119.3,103.4
74,direct,2019-11-19,161.01,144.34,180.72,166.0,120.39,100.78
74,direct,2019-11-26,161.06,145.34,181.26,167.01,119.57,106.18
74,direct,2019-12-03,158.82,143.24,177.55,164.4,120.76,102.44
74,direct,2019-12-10,164.72,145.08,180.1,166.43,119.77,107.93
74,direct,2019-12-17,166.2,147.88,185.69,170.91,120.67,110.8
74,direct,2019-12-24,164.91,149.38,188.69,173.35,122.63,111.24
74,direct,2019-12-31,164.29,149.67,189.58,173.92,124.05,111.59
74,direct,2020-01-07,171.13,150.08,191.34,176.31,128.45,114.37
74,direct,2020-01-14,175.48,152.27,196.64,180.03,126.47,106.97
74,direct,2020-01-21,181.82,154.06,200.77,182.64,127.38,106.62
74,direct,2020-01-28,177.92,152.01,200.46,181.15,128.18,98.0
74,direct,2020-02-04,177.3,153.02,204.99,186.07,127.11,90.94
74,direct,2020-02-11,185.23,155.9,208.26,189.79,128.18,91.46
74,direct,2020-02-18,186.38,156.59,210.08,192.01,131.0,95.38
74,direct,2020-02-25,170.05,145.39,190.85,176.17,133.07,90.59
74,direct,2020-03-03,164.09,139.62,185.99,171.36,133.59,86.15
74,direct,2020-03-10,156.42,134.12,181.25,166.96,134.1,63.07
74,direct,2020-03-17,137.14,117.56,160.28,148.99,124.62,49.74
74,direct,2020-03-24,138.61,113.73,161.34,150.56,133.16,43.38
74,direct,2020-03-31,142.53,120.56,167.08,156.08,128.52,36.67
74,direct,2020-04-07,145.06,124.02,172.45,161.0,135.45,44.34
74,direct,2020-04-14,155.2,132.74,184.96,173.67,141.22,40.59
74,direct,2020-04-21,148.69,127.72,174.94,167.96,137.68,24.48
74,direct,2020-04-28,151.19,133.65,183.36,173.38,139.62,18.55
74,direct,2020-05-05,165.48,133.87,189.85,178.43,139.77,23.42
74,direct,2020-05-12,168.68,134.09,194.25,182.08,138.92,22.83
74,direct,2020-05-19,168.59,136.57,198.35,185.97,142.59,26.61
74,direct,2020-05-26,174.35,139.9,200.39,187.76,139.66,27.94
74,direct,2020-06-02,176.92,144.11,205.52,193.16,141.15,29.48
74,direct,2020-06-09,178.12,150.05,212.88,199.45,139.98,30.95
74,direct,2020-06-16,177.43,146.39,213.11,199.08,140.84,30.1
74,direct,2020-06-23,179.58,146.6,218.12,204.34,144.51,31.27
74,direct,2020-06-30,173.94,144.87,217.82,203.32,145.29,30.55
74,direct,2020-07-07,182.76,147.42,220.95,210.72,146.74,31.35
74,direct,2020-07-14,186.55,149.83,223.18,213.81,147.73,31.45
74,direct,2020-07-21,190.85,152.69,226.1,216.79,150.17,32.36
74,direct,2020-07-28,184.44,150.89,220.16,210.89,159.51,31.96
74,direct,2020-08-04,180.72,155.07,236.48,222.03,164.57,32.43
74,direct,2020-08-11,181.61,156.35,232.19,217.77,156.2,32.47
74,direct,2020-08-18,190.84,159.1,239.88,228.26,163.35,33.32
74,direct,2020-08-25,196.98,161.67,249.24,234.74,157.31,33.67
74,direct,2020-09-01,203.02,165.66,262.48,246.29,160.63,33.33
74,direct,2020-09-08,186.89,156.55,235.11,221.68,157.37,29.13
74,direct,2020-09-15,188.3,159.82,242.8,229.16,159.24,29.97
74,direct,2020-09-22,179.07,155.8,238.64,223.75,155.08,30.67
74,direct,2020-09-29,179.83,156.78,241.79,226.6,154.68,30.16
74,direct,2020-10-06,177.99,157.98,241.6,225.96,153.91,30.91
74,direct,2020-10-13,192.22,165.15,256.29,241.85,154.27,30.99
74,direct,2020-10-20,190.26,161.97,249.27,233.55,155.6,31.63
74,direct,2020-10-27,196.12,159.54,243.29,232.11,155.4,30.15
74,direct,2020-11-03,201.86,158.5,236.3,225.54,155.31,29.09
74,direct,2020-11-10,213.15,167.0,247.47,232.74,152.48,31.48
74,direct,2020-11-17,216.09,170.1,254.24,240.01,153.21,31.44
74,direct,2020-11-24,216.37,171.33,254.37,241.81,147.21,33.54
74,direct,2020-12-01,220.22,172.65,261.28,249.19,147.73,33.34
74,direct,2020-12-08,222.18,174.61,264.94,253.16,152.34,34.2
74,direct,2020-12-15,216.02,174.33,264.98,252.34,150.99,35.43
74,direct,2020-12-22,211.01,173.96,270.54,254.83,151.47,34.94
74,direct,2020-12-29,215.61,175.96,272.03,257.46,153.08,35.69
74,direct,2021-01-05,213.44,175.9,269.58,256.56,158.74,36.96
74,direct,2021-01-12,213.12,179.42,270.27,258.25,151.15,39.09
74,direct,2021-01-19,218.89,179.37,270.31,260.3,149.81,38.93
74,direct,2021-01-26,234.04,181.8,280.68,270.32,150.71,38.6
74,direct,2021-02-02,235.41,180.74,280.51,269.57,149.4,40.09
74,direct,2021-02-09,254.57,184.86,286.02,274.37,149.38,42.65
74,direct,2021-02-16,258.91,185.83,289.28,276.04,146.04,44.04
74,direct,2021-02-23,252.7,183.56,277.85,264.47,146.81,45.32
74,direct,2021-03-02,253.24,183.11,278.02,261.94,140.98,43.63
74,direct,2021-03-09,250.28,183.4,272.47,256.48,139.62,46.94
74,direct,2021-03-16,255.62,187.54,280.22,263.73,140.93,47.72
74,direct,2021-03-23,250.4,185.11,275.01,261.3,140.46,42.87
74,direct,2021-03-30,251.03,187.6,274.34,258.91,136.78,44.83
74,direct,2021-04-06,271.0,193.01,288.95,272.5,141.68,44.32
74,direct,2021-04-13,276.54,196.21,298.88,280.55,141.87,45.08
74,direct,2021-04-20,279.55,195.89,295.58,277.1,144.51,46.54
74,direct,2021-04-27,281.02,198.43,300.26,280.18,144.46,46.94
74,direct,2021-05-04,282.96,197.53,287.1,271.94,144.6,48.86
74,direct,2021-05-11,278.45,196.86,283.53,267.96,149.43,48.86
74,direct,2021-05-18,277.52,195.78,281.0,265.41,151.94,48.82
74,direct,2021-05-25,289.84,198.77,290.96,274.27,154.47,48.91
74,direct,2021-06-01,292.08,199.45,289.01,274.15,154.43,50.45
74,direct,2021-06-08,294.2,200.69,293.8,277.39,153.92,52.13
74,direct,2021-06-15,297.87,201.74,299.11,281.92,151.09,53.33
74,direct,2021-06-22,300.11,201.74,304.11,286.63,144.31,53.81
74,direct,2021-06-29,299.97,203.93,310.78,292.75,143.08,54.32
74,direct,2021-07-06,309.58,206.43,316.26,297.03,145.94,54.33
74,direct,2021-07-13,312.4,207.69,319.44,298.87,146.89,55.69
74,direct,2021-07-20,309.63,205.53,316.26,295.88,147.04,50.64
74,direct,2021-07-27,323.59,209.32,321.62,300.53,146.22,53.87
74,direct,2021-08-03,332.74,210.34,323.41,302.49,147.13,53.19
74,direct,2021-08-10,335.62,211.07,322.19,302.52,140.43,51.92
74,direct,2021-08-17,335.27,211.72,324.61,301.6,144.94,50.72
74,direct,2021-08-24,346.55,213.6,331.27,308.73,146.4,51.58
74,direct,2021-08-31,354.98,215.31,333.99,313.33,147.3,52.31
74,direct,2021-09-07,353.96,215.26,335.12,315.11,145.58,52.31
74,direct,2021-09-14,349.7,211.78,328.98,309.46,146.55,53.69
74,direct,2021-09-21,341.08,207.42,321.05,302.28,144.13,53.99
74,direct,2021-09-28,333.23,207.46,317.16,297.1,140.67,57.06
74,direct,2021-10-05,333.7,207.17,316.27,295.04,142.87,60.57
74,direct,2021-10-12,334.75,207.42,316.63,294.85,142.93,61.1
74,direct,2021-10-19,351.4,215.56,334.43,309.98,143.62,62.52
74,direct,2021-10-26,341.76,218.1,335.67,312.99,145.56,63.64
74,direct,2021-11-02,356.78,220.94,342.68,321.19,145.1,62.64
74,direct,2021-11-09,365.34,223.57,352.33,326.37,148.69,63.12
74,direct,2021-11-16,362.78,224.47,355.72,328.1,150.1,61.19
74,direct,2021-11-23,357.64,223.95,355.95,328.15,145.21,61.19
74,direct,2021-11-30,348.11,217.91,355.34,325.13,143.66,52.17
74,direct,2021-12-07,361.29,224.0,363.34,328.44,144.8,56.17
74,direct,2021-12-14,353.04,221.64,356.88,320.49,143.61,55.44
74,direct,2021-12-21,351.98,222.28,358.21,321.73,144.98,56.15
74,direct,2021-12-28,359.86,228.91,370.8,331.98,146.39,59.53
74,direct,2022-01-04,354.25,229.23,366.44,327.73,147.2,60.53
74,direct,2022-01-11,342.81,225.49,354.39,318.93,147.82,63.33
74,direct,2022-01-18,333.64,219.12,341.37,306.31,147.04,66.39
74,direct,2022-01-25,311.41,208.55,319.76,285.28,149.81,66.39
74,direct,2022-02-01,337.68,217.42,342.66,302.15,146.03,68.09
74,direct,2022-02-08,341.98,216.46,338.67,296.86,148.12,69.27
74,direct,2022-02-15,335.14,214.14,335.31,294.39,150.24,69.99
74,direct,2022-02-22,318.47,206.2,318.69,279.47,154.07,71.36
74,direct,2022-03-01,328.89,206.4,318.6,282.29,157.66,78.2
74,direct,2022-03-08,311.82,199.81,302.94,267.29,166.24,93.02
74,direct,2022-03-15,316.96,204.57,308.37,271.26,155.29,74.73
74,direct,2022-03-22,343.13,216.48,331.28,295.44,155.69,85.54
74,direct,2022-03-29,349.6,222.24,345.64,307.22,155.5,82.92
74,direct,2022-04-05,344.91,217.17,334.16,298.86,155.59,81.45
74,direct,2022-04-12,313.32,211.04,312.68,280.95,159.52,82.73
74,direct,2022-04-19,318.95,214.29,316.84,286.58,157.83,83.69
74,direct,2022-04-26,291.08,200.36,295.58,262.48,153.92,83.25
74,direct,2022-05-03,287.85,200.49,304.03,263.87,151.12,83.5
74,direct,2022-05-10,280.64,192.17,290.02,248.92,148.8,81.15
74,direct,2022-05-17,285.74,196.61,292.91,253.4,146.99,88.32
74,direct,2022-05-24,259.97,189.66,279.21,237.73,151.15,89.29
74,direct,2022-05-31,279.09,198.83,296.91,255.15,148.56,93.06
74,direct,2022-06-07,287.4,200.18,299.49,256.46,150.12,98.04
74,direct,2022-06-14,261.8,180.02,266.51,228.36,146.33,96.31
74,direct,2022-06-21,273.65,181.38,270.15,233.08,148.12,91.52
